country,customer_id,invoice,price,stream_id,times_viewed,year,month,day,InvoiceDate
France,12681.0,491698,2.55,21559,12,2017,12,10,2017-12-10
France,12681.0,491698,0.65,85217,1,2017,12,10,2017-12-10
France,12681.0,491698,1.25,21791,1,2017,12,10,2017-12-10
France,12681.0,491698,0.85,21700,9,2017,12,10,2017-12-10
France,12681.0,491698,0.65,20975,6,2017,12,10,2017-12-10
France,12681.0,491698,5.95,21064,6,2017,12,10,2017-12-10
France,12681.0,491698,6.75,20685,6,2017,12,10,2017-12-10
France,12681.0,491698,4.95,22313,6,2017,12,10,2017-12-10
France,12681.0,491698,4.95,22312,4,2017,12,10,2017-12-10
France,12681.0,491698,0.42,22037,12,2017,12,10,2017-12-10
France,12681.0,491698,0.65,22319,17,2017,12,10,2017-12-10
France,12681.0,491698,2.95,22090,6,2017,12,10,2017-12-10
France,12681.0,491698,0.85,22181,12,2017,12,10,2017-12-10
France,12681.0,491698,3.75,21137,4,2017,12,10,2017-12-10
France,12681.0,491698,2.95,22117,6,2017,12,10,2017-12-10
France,12681.0,491698,2.55,22303,6,2017,12,10,2017-12-10
France,12681.0,491698,2.55,22302,6,2017,12,10,2017-12-10
France,12681.0,491698,1.65,22198,12,2017,12,10,2017-12-10
France,12681.0,491698,0.85,20724,3,2017,12,10,2017-12-10
France,12681.0,491698,0.85,22197,12,2017,12,10,2017-12-10
France,12681.0,491698,1.25,84597C,7,2017,12,10,2017-12-10
France,12681.0,491698,4.95,84854,4,2017,12,10,2017-12-10
France,12681.0,491698,0.85,20734,10,2017,12,10,2017-12-10
France,12681.0,491698,16.95,46775D,1,2017,12,10,2017-12-10
France,12681.0,491698,16.95,46775A,1,2017,12,10,2017-12-10
France,12681.0,491698,3.75,84509C,8,2017,12,10,2017-12-10
France,12681.0,491698,0.85,21241,8,2017,12,10,2017-12-10
France,12681.0,491698,0.85,21240,8,2017,12,10,2017-12-10
France,12681.0,491698,0.85,21239,8,2017,12,10,2017-12-10
France,12681.0,491698,0.85,21238,8,2017,12,10,2017-12-10
France,12681.0,491698,0.55,21212,8,2017,12,10,2017-12-10
France,12681.0,491698,1.25,84597B,12,2017,12,10,2017-12-10
France,12683.0,491710,18.0,POST,2,2017,12,10,2017-12-10
France,12683.0,491710,0.85,22348,12,2017,12,10,2017-12-10
France,12683.0,491710,0.85,20724,15,2017,12,10,2017-12-10
France,12683.0,491710,1.65,21731,13,2017,12,10,2017-12-10
France,12683.0,491710,0.85,21238,8,2017,12,10,2017-12-10
France,12683.0,491710,0.85,21094,12,2017,12,10,2017-12-10
France,12683.0,491710,0.65,21086,12,2017,12,10,2017-12-10
France,12683.0,491710,4.65,37492A,4,2017,12,10,2017-12-10
France,12683.0,491710,8.5,84932D,3,2017,12,10,2017-12-10
France,12683.0,491710,9.95,22180,2,2017,12,10,2017-12-10
France,12683.0,491710,3.75,21218,6,2017,12,10,2017-12-10
France,12683.0,491710,0.85,20719,10,2017,12,10,2017-12-10
France,12683.0,491710,0.85,22356,10,2017,12,10,2017-12-10
France,12683.0,491710,0.85,22355,14,2017,12,10,2017-12-10
France,12683.0,491710,0.85,85177,12,2017,12,10,2017-12-10
France,14277.0,491715,1.25,72816,12,2017,12,10,2017-12-10
France,14277.0,491715,3.75,72814,4,2017,12,10,2017-12-10
France,14277.0,491715,0.21,16235,1,2017,12,10,2017-12-10
France,14277.0,491715,0.85,20992,12,2017,12,10,2017-12-10
France,14277.0,491715,0.85,16047,12,2017,12,10,2017-12-10
France,14277.0,491715,3.95,21488,4,2017,12,10,2017-12-10
France,14277.0,491715,1.65,21429,8,2017,12,10,2017-12-10
France,14277.0,491715,2.95,85123A,2,2017,12,10,2017-12-10
France,14277.0,491715,3.95,22189,8,2017,12,10,2017-12-10
France,14277.0,491715,0.29,85230A,18,2017,12,10,2017-12-10
France,14277.0,491715,0.21,84270,8,2017,12,10,2017-12-10
France,14277.0,491715,0.29,85230F,19,2017,12,10,2017-12-10
France,14277.0,491715,18.0,POST,1,2017,12,10,2017-12-10
France,14277.0,491715,5.95,21432,2,2017,12,10,2017-12-10
France,14277.0,491715,0.55,85226A,12,2017,12,10,2017-12-10
France,12683.0,492830,0.85,21077,0,2017,12,17,2017-12-17
France,12683.0,492830,2.95,21035,6,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21154,10,2017,12,17,2017-12-17
France,12683.0,492830,0.42,21499,5,2017,12,17,2017-12-17
France,12683.0,492830,0.55,21975,14,2017,12,17,2017-12-17
France,12683.0,492830,0.55,21976,19,2017,12,17,2017-12-17
France,12683.0,492830,0.55,84991,9,2017,12,17,2017-12-17
France,12683.0,492830,0.55,84992,3,2017,12,17,2017-12-17
France,12683.0,492830,18.0,POST,5,2017,12,17,2017-12-17
France,12683.0,492830,0.55,21213,3,2017,12,17,2017-12-17
France,12683.0,492830,0.42,21498,22,2017,12,17,2017-12-17
France,12683.0,492830,0.55,21977,19,2017,12,17,2017-12-17
France,12683.0,492830,2.55,21559,12,2017,12,17,2017-12-17
France,12683.0,492830,0.65,21085,16,2017,12,17,2017-12-17
France,12683.0,492830,0.42,22037,12,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21121,2,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21122,11,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21123,17,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21124,3,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21125,12,2017,12,17,2017-12-17
France,12683.0,492830,1.25,21357,12,2017,12,17,2017-12-17
France,12683.0,492830,0.42,22029,12,2017,12,17,2017-12-17
France,12683.0,492830,0.42,22045,11,2017,12,17,2017-12-17
France,12683.0,492830,5.45,21432,12,2017,12,17,2017-12-17
France,12683.0,492830,1.65,20726,7,2017,12,17,2017-12-17
France,12683.0,492830,0.42,21500,21,2017,12,17,2017-12-17
France,12683.0,492830,2.55,22352,6,2017,12,17,2017-12-17
France,12683.0,492830,1.69,21245,8,2017,12,17,2017-12-17
France,12683.0,492830,1.69,21243,8,2017,12,17,2017-12-17
France,12683.0,492830,0.65,21086,21,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21091,6,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21094,19,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21988,14,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21080,21,2017,12,17,2017-12-17
France,12683.0,492830,1.45,21210,12,2017,12,17,2017-12-17
France,12683.0,492830,1.45,21974,12,2017,12,17,2017-12-17
France,12683.0,492830,1.69,21244,8,2017,12,17,2017-12-17
France,12683.0,492830,3.75,84997A,12,2017,12,17,2017-12-17
France,12683.0,492830,3.75,84997C,12,2017,12,17,2017-12-17
France,12683.0,492830,3.75,84997D,12,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21238,8,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21239,8,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21240,8,2017,12,17,2017-12-17
France,12683.0,492830,0.85,21241,8,2017,12,17,2017-12-17
France,12683.0,492830,1.69,21242,8,2017,12,17,2017-12-17
France,12683.0,492830,3.75,84997B,12,2017,12,17,2017-12-17
France,12682.0,492944,1.25,21791,12,2017,12,18,2017-12-18
France,12682.0,492944,0.85,85227,12,2017,12,18,2017-12-18
France,12682.0,492944,3.75,21912,4,2017,12,18,2017-12-18
France,12682.0,492944,18.0,POST,1,2017,12,18,2017-12-18
France,12682.0,492944,5.95,22320,3,2017,12,18,2017-12-18
France,12682.0,492944,2.95,22317,6,2017,12,18,2017-12-18
France,12682.0,492944,3.75,21888,4,2017,12,18,2017-12-18
France,12682.0,492944,3.75,21913,4,2017,12,18,2017-12-18
France,12682.0,492944,1.25,21891,12,2017,12,18,2017-12-18
France,12678.0,493863,0.29,21980,7,2018,01,04,2018-01-04
France,12678.0,493863,0.29,21985,6,2018,01,04,2018-01-04
France,12678.0,493863,0.85,21080,14,2018,01,04,2018-01-04
France,12678.0,493863,0.65,21086,23,2018,01,04,2018-01-04
France,12678.0,493863,0.85,21094,20,2018,01,04,2018-01-04
France,12678.0,493863,1.25,21358,12,2018,01,04,2018-01-04
France,12678.0,493863,1.25,21949,6,2018,01,04,2018-01-04
France,12678.0,493863,0.65,85217,18,2018,01,04,2018-01-04
France,12678.0,493863,0.65,85216,14,2018,01,04,2018-01-04
France,12678.0,493863,3.75,84997C,12,2018,01,04,2018-01-04
France,12678.0,493863,1.45,22330,12,2018,01,04,2018-01-04
France,12678.0,493863,3.75,84997D,4,2018,01,04,2018-01-04
France,12678.0,493863,0.55,21212,24,2018,01,04,2018-01-04
France,12678.0,493863,3.75,22204,8,2018,01,04,2018-01-04
France,12678.0,493863,3.75,22202,8,2018,01,04,2018-01-04
France,12678.0,493863,2.95,22326,9,2018,01,04,2018-01-04
France,12678.0,493863,2.95,22328,2,2018,01,04,2018-01-04
France,12678.0,493863,0.85,22133,21,2018,01,04,2018-01-04
France,12678.0,493863,0.85,22132,17,2018,01,04,2018-01-04
France,12678.0,493863,0.85,21092,19,2018,01,04,2018-01-04
France,12678.0,493863,2.1,21562,17,2018,01,04,2018-01-04
France,12678.0,493863,0.65,84212,24,2018,01,04,2018-01-04
France,12678.0,493863,1.25,21124,19,2018,01,04,2018-01-04
France,12678.0,493863,1.25,21122,7,2018,01,04,2018-01-04
France,12678.0,493863,1.25,21121,15,2018,01,04,2018-01-04
France,12678.0,493863,0.42,22029,22,2018,01,04,2018-01-04
France,12678.0,493863,0.42,22027,14,2018,01,04,2018-01-04
France,12678.0,493863,0.42,22045,11,2018,01,04,2018-01-04
France,12678.0,493863,0.42,22046,14,2018,01,04,2018-01-04
France,12678.0,493863,3.75,22071,12,2018,01,04,2018-01-04
France,12678.0,493863,1.69,21697,9,2018,01,04,2018-01-04
France,12678.0,493863,1.65,21731,0,2018,01,04,2018-01-04
France,12678.0,493863,0.85,21058,20,2018,01,04,2018-01-04
France,12678.0,493863,0.29,21986,19,2018,01,04,2018-01-04
France,12678.0,493863,3.75,84997B,0,2018,01,04,2018-01-04
France,12678.0,493863,1.45,84987,12,2018,01,04,2018-01-04
France,12678.0,493863,1.65,85099B,10,2018,01,04,2018-01-04
France,12678.0,493863,0.55,21977,14,2018,01,04,2018-01-04
France,12714.0,493964,0.42,22025,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,22029,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,22037,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,22036,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,22035,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,84247L,12,2018,01,05,2018-01-05
France,12714.0,493964,0.19,84250M,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,84247G,12,2018,01,05,2018-01-05
France,12714.0,493964,2.55,85015,6,2018,01,05,2018-01-05
France,12714.0,493964,4.65,84984A,4,2018,01,05,2018-01-05
France,12714.0,493964,4.65,84984B,4,2018,01,05,2018-01-05
France,12714.0,493964,4.65,84984C,2,2018,01,05,2018-01-05
France,12714.0,493964,1.45,46000S,12,2018,01,05,2018-01-05
France,12714.0,493964,5.95,20679,6,2018,01,05,2018-01-05
France,12714.0,493964,5.95,15056BL,3,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20717,10,2018,01,05,2018-01-05
France,12714.0,493964,1.95,85099F,10,2018,01,05,2018-01-05
France,12714.0,493964,2.95,21937,5,2018,01,05,2018-01-05
France,12714.0,493964,1.25,21718,12,2018,01,05,2018-01-05
France,12714.0,493964,0.85,21091,12,2018,01,05,2018-01-05
France,12714.0,493964,0.85,21077,12,2018,01,05,2018-01-05
France,12714.0,493964,1.25,85221,12,2018,01,05,2018-01-05
France,12714.0,493964,0.65,21085,12,2018,01,05,2018-01-05
France,12714.0,493964,0.29,21980,11,2018,01,05,2018-01-05
France,12714.0,493964,0.29,21983,7,2018,01,05,2018-01-05
France,12714.0,493964,0.29,21984,0,2018,01,05,2018-01-05
France,12714.0,493964,0.29,21985,8,2018,01,05,2018-01-05
France,12714.0,493964,0.29,21986,14,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20675,8,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20677,8,2018,01,05,2018-01-05
France,12714.0,493964,1.69,21243,8,2018,01,05,2018-01-05
France,12714.0,493964,18.0,POST,10,2018,01,05,2018-01-05
France,12714.0,493964,2.1,85222,12,2018,01,05,2018-01-05
France,12714.0,493964,1.25,21154,10,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20718,23,2018,01,05,2018-01-05
France,12714.0,493964,6.95,84469,4,2018,01,05,2018-01-05
France,12714.0,493964,4.95,47505,3,2018,01,05,2018-01-05
France,12714.0,493964,2.55,21717,8,2018,01,05,2018-01-05
France,12714.0,493964,3.45,21130,12,2018,01,05,2018-01-05
France,12714.0,493964,0.42,40016,20,2018,01,05,2018-01-05
France,12714.0,493964,0.85,20724,17,2018,01,05,2018-01-05
France,12714.0,493964,1.65,20725,23,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20676,8,2018,01,05,2018-01-05
France,12714.0,493964,1.25,20674,8,2018,01,05,2018-01-05
